age,taille,poids,revenu_estime_mois,risque_personnel,loyer_mensuel,montant_pret,sport_licence_oui,niveau_etude_bac,niveau_etude_bac+2,niveau_etude_doctorat,niveau_etude_master,region_Bretagne,region_Corse,region_Hauts-de-France,region_Normandie,region_Occitanie,region_Provence-Alpes-Côte d’Azur,region_Île-de-France,smoker_oui,situation_familiale_divorcé,situation_familiale_marié,situation_familiale_veuf
-0.030430378333787433,0.9979790985623325,0.6878298922540539,-0.2659700670031938,1.245324677704106,1.5261908046256485,500.0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False
0.326060249355082,-0.3096851196089237,-0.2598120941434419,-0.48636609135972847,0.004166588531362933,-0.058968107416779394,500.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
-0.9810720521707725,1.467141069967286,0.8435139328764995,0.1428429507248097,0.5213157923533394,-0.058968107416779394,500.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
-1.1593173660152072,1.3872837131324018,-0.6524066313652619,-0.6341610723988164,1.3832311320566333,1.5261908046256485,500.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.50575121525228,1.2175868298582675,1.520401066017568,-0.342892600994298,1.4866609728210285,1.5261908046256485,500.0,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
-1.3375626798596418,0.2892450566527206,-1.8708034710191852,-0.9790160281566882,0.3489327244126804,-1.3926669206062687,1366.7152302536567,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
-0.921656947555961,-1.8269748994717576,0.166626799735431,0.2837235466860456,1.3487545184685015,1.5261908046256485,500.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
-0.9810720521707725,-1.6672601858019835,-0.28688757946908505,-0.6160108115694547,-0.7543189104075356,-0.058968107416779394,500.0,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
-1.3375626798596418,0.11954817337858635,0.6810610209226426,1.5974567114779383,-1.2025148870532485,1.5261908046256485,7915.101090898372,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
-1.5752230983188882,-0.8786687870574874,-2.2092470375897193,1.950090350448394,-0.3405995473499545,-0.0032050573957912967,28396.908742389693,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False
1.5143623416513132,0.1494946821916697,1.8182314045996375,-1.5529099896184098,1.0384649961753156,1.5261908046256485,18632.93584235897,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True
-1.6346382029336997,-0.0701130491042654,0.6539855355970006,-0.34375689912902957,0.10759642929575829,-0.058968107416779394,500.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
0.14781493551064726,-0.9984548223098152,0.1395513144097879,0.7781020797524684,0.3489327244126804,-0.0032050573957912967,14326.37709078331,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0.028984726281024133,1.8664278541417154,0.2207777703867163,1.137650103800776,0.004166588531362933,-0.058968107416779394,500.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
-1.040487156785584,-0.25977427158711996,0.044787115770038896,-1.609089368375958,0.48683917876520755,-0.0032050573957912967,500.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1.0390415047328208,-0.04016654029118488,-0.6456377600338511,-0.3895647002697995,0.3489327244126804,1.5261908046256485,16528.519173978777,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1.692607655495748,0.8382643848925612,-1.0856143965755456,0.16617900036256042,1.3142779048803697,1.5261908046256485,4704.9737016730005,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.4463361106374684,2.0061782286027663,0.8502828042079098,0.22581557165903451,1.1418948369397106,-1.4609904400331217,12733.330382969947,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.8013810862735745,-0.7389184125964365,0.498301494974554,-0.6341610723988164,0.21102627006015365,-0.058968107416779394,10540.674784050036,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
-0.921656947555961,1.1077829642102999,-0.05674595420112138,0.06764901300316847,1.659044040761687,-0.058968107416779394,6156.501558240514,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False
-1.2187324706300187,-1.0284013311228986,1.9806843165534944,0.4202826519736239,-1.5472810229345662,-0.0032050573957912967,500.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
-1.0999022614003957,-0.9784904831010948,1.5068633233547464,-1.7473770699329993,-0.3405995473499545,-0.058968107416779394,500.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
-1.5158079937040767,-0.1599525755435126,0.05832485843285949,1.0140554705341702,-1.1335616598769849,-0.058968107416779394,22775.8955135935,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
1.3955321324216903,0.2892450566527206,0.044787115770038896,0.6761148998541504,-0.7543189104075356,-0.058968107416779394,8853.723228062805,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
-0.2680907967930337,1.5869271052196166,-0.8419350286447613,-1.4042507104445905,-1.5472810229345662,-0.058968107416779394,11778.343548052928,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.9202112955031976,1.467141069967286,-0.2124299948235679,1.5179412830826395,0.6936988602939979,1.5261908046256485,31072.702663736723,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
-0.5651663198670915,1.1477116426277434,1.4594812240348713,0.47559773259644045,0.21102627006015365,-0.0032050573957912967,21531.409941811824,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
-0.7434116337115262,0.44895977032249185,0.34261745435210844,0.013198230515083436,1.6245674271735553,1.5261908046256485,500.0,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
-0.5651663198670915,-0.5891858685310255,0.26139099837518004,1.7314229223613222,1.0729416097634474,-1.3431877703257766,10946.391315339892,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
-0.9810720521707725,-0.6890075645746329,0.9518158741790701,-1.06026005282145,0.0731198157076265,-0.0032050573957912967,500.0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
1.692607655495748,0.6885318408271501,-0.2598120941434419,-0.5727959048328792,-1.6507108636989611,-1.4707011235282936,500.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
-0.7434116337115262,1.1576938122321037,-0.23273660881779976,-0.8260352583092112,-0.7543189104075356,-0.0032050573957912967,1992.4825524566772,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
0.5043055631995167,0.21936986942219372,1.4594812240348713,1.2163012340613433,-0.3405995473499545,-0.0032050573957912967,15002.912094814255,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
-0.8622418429411494,-2.6455128070293368,0.8029007048880348,1.0788778306390334,-0.3405995473499545,-0.0032050573957912967,500.0,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
1.4549472370365018,0.5188349575530159,0.11247582908414575,1.9232971082717172,-1.3059447278176437,-0.058968107416779394,500.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
-0.14926058756341057,-0.12002389712606909,-0.9570058412787428,0.5983280677283147,1.1074182233515788,-0.0032050573957912967,10488.968596578909,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
1.3955321324216903,-0.09007738831298857,0.35615519701493,1.7979738787356483,-0.4785060017024817,-0.0032050573957912967,28770.26971420019,True,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False
0.8013810862735745,-0.40950681565253105,-0.17858563816651446,0.588820788246268,-1.3059447278176437,-1.344709522881337,500.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
1.3955321324216903,-0.4893641724874181,0.4644571383175006,1.1609861534385266,0.0731198157076265,-1.286305927926046,37282.162849122215,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.4448904585847051,1.0279256073754157,0.3493863256835197,-0.5797102899107314,0.5902690195296029,-1.5336953386928596,10767.439217607673,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0.8607961908883861,-0.9285796350792911,0.8638205468707314,-0.798377717997803,-0.3750761609380863,1.5261908046256485,24759.669493278125,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
0.5637206678143283,0.7883535368707575,-0.5644113040569232,-0.6497184388239835,1.1418948369397106,-1.585311283186785,4161.441442592443,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.8028267383263378,-0.18989908435659594,1.209032984772676,-1.2434912573845298,-0.03031002505676885,1.5261908046256485,20879.755904736496,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False
0.9796264001180092,1.3673193739236786,-0.950236969947332,0.5231341300066734,-1.1335616598769849,-0.058968107416779394,14801.426364952236,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
-0.8028267383263378,2.315625486337949,-1.877572342350596,0.44880449041976367,0.5557924059414711,-1.44516421345529,11145.183005926978,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
-0.7434116337115262,-0.698989734178993,0.7690563482309813,0.18951505000031116,0.3489327244126804,-0.0032050573957912967,500.0,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
0.028984726281024133,-0.25977427158711996,-0.7471708300050114,0.46436185684493086,0.659222246705866,-0.0032050573957912967,28698.200373046937,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True
-1.2187324706300187,1.4172302219454822,0.4779948809803221,0.1220997954912535,0.03864320211949472,-1.4068414115977523,500.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
-0.030430378333787433,-0.19988125396095613,-0.2598120941434419,0.7253798935338464,0.5213157923533394,1.5261908046256485,16872.53990370362,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
-0.38692100602265683,-1.4576346241104086,0.857051675539321,0.007148143571962877,0.6936988602939979,1.5261908046256485,500.0,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
-0.20867569217822213,0.7284605192445937,0.8773582895335529,0.11950690108705897,0.10759642929575829,-1.3503590292438565,37114.160550787055,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0.5043055631995167,-0.1599525755435126,0.6607544069284108,-1.7473770699329993,1.6245674271735553,-1.4668238248294376,29358.17769561137,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
-1.6940533075485114,-1.138205196770866,0.4915326236431437,-0.4310510107369119,1.3487545184685015,-1.3168487698432796,500.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.9202112955031976,0.13951251258730954,0.4712260096489118,-1.39820062350147,-0.7198422968194039,-1.3063518475277345,6712.726721442828,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
-0.089845482948599,0.3291737350701641,-0.11089692485240762,-1.6886047967712567,0.03864320211949472,1.5261908046256485,500.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
-1.040487156785584,0.5188349575530159,-0.04997708286971107,0.9526903029682331,-0.9956552055244581,-1.303793401043698,500.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True
-0.9810720521707725,0.059655155752422494,-1.0788455252441354,-0.20460489943725668,-1.4783277957583025,-0.058968107416779394,24341.03004691129,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
1.6331925508809364,-1.0284013311228986,1.7302360772912988,-0.6039106376832136,-0.8232721375837991,-0.058968107416779394,9958.305010076558,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True
-0.2680907967930337,0.3790845830919678,0.10570695775273448,-0.4163579424464763,-0.7198422968194039,1.5261908046256485,15699.8867602253,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
-0.32750590140784525,0.9480682505405288,-0.3139630647947282,-0.1734901665869224,0.10759642929575829,-0.058968107416779394,15785.751255071553,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
-0.9810720521707725,0.9081395721230853,0.11247582908414575,2.5576919391646444,-1.4438511821701707,-0.058968107416779394,22240.901666635506,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False
-1.3969777844744535,-0.77884709101388,0.12601357174696634,0.9552831973724276,0.9350351554109204,-0.0032050573957912967,500.0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1.6331925508809364,0.17944119100475306,-0.571180175388334,-1.1285396054652392,1.003988382587184,-0.058968107416779394,11292.029477601953,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
-1.456392889089265,1.9961960589984062,-0.4290338774287095,-0.6834260660785124,-0.857748751171931,-0.058968107416779394,4529.690297241665,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False
1.4549472370365018,-1.4077237760886048,-2.2498602655781834,1.9362615802926897,-1.6162342501108293,-1.1728212310951045,500.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-0.32750590140784525,0.5288171271573788,0.18693341372966288,0.8282313715668959,1.245324677704106,1.5261908046256485,17264.275901828485,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
-1.6940533075485114,-0.1599525755435126,0.24785325571235944,1.6778364380079687,-1.2025148870532485,-0.0032050573957912967,500.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-1.6940533075485114,0.08960166456550585,-0.5779490467197443,-0.7378768485665974,1.1418948369397106,-1.2795975354102826,25390.88273988203,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
-0.6245814244819031,2.3755185039641153,0.214008899055306,-1.3376997540702642,-1.0990850462888533,-1.4378598011885986,500.0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
-0.32750590140784525,-1.5874028289670992,1.8453068899252807,-0.45697995477885717,-0.09926325223303242,-0.0032050573957912967,1281.9229939424142,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False
0.7419659816587629,-1.3178842496493577,0.34261745435210844,0.7236512972643834,0.27997949723641685,-0.0032050573957912967,500.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
-1.6940533075485114,-0.7089719037833532,0.5998345649457143,0.2949594224375552,-0.5474592288787451,-1.3067259450309765,4124.384923241231,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
0.326060249355082,-0.6390967165528292,-2.094176224955738,-0.2633771725989993,0.3144561108245486,-0.058968107416779394,1703.2091550614111,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True
-0.14926058756341057,-1.0383835007272586,0.9856602308361235,0.9345400421388714,-0.5474592288787451,-0.0032050573957912967,18161.86602584039,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False
1.0390415047328208,0.06963732535678266,0.08540034375850261,0.4972051859647282,1.1418948369397106,-0.058968107416779394,500.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
-0.38692100602265683,-0.10005955791734875,-0.45610936275435215,-0.3299281289733254,-1.4093745685820391,-1.3911261461437636,500.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1.573777446266125,0.8682108937056418,0.5998345649457143,0.22062978285064547,-0.6164124560550086,-1.2725435782516938,500.0,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
0.5637206678143283,1.1077829642102999,0.11924470041555604,-1.250405642462382,-0.3061229337618229,1.5261908046256485,10667.772211678155,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
-0.6245814244819031,0.4289954311137715,-0.9231614846216893,0.9483688122945756,-0.23716970658555936,1.5261908046256485,13279.43790734672,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
-0.7434116337115262,0.4090310919050483,-0.17858563816651446,0.06505611859897394,-0.6853656832312722,-1.1517861723323015,14865.32774958236,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
-1.040487156785584,0.828282215288201,0.4644571383175006,0.5447415833749611,1.3142779048803697,-0.0032050573957912967,2426.265552876417,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-1.2781475752448304,-0.5193106813004986,-1.8708034710191852,0.6233927136355284,0.21102627006015365,-1.47857619300332,500.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.7419659816587629,0.20938769981783356,-0.2598120941434419,-0.896907705357195,-0.857748751171931,-0.058968107416779394,17717.330429437272,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
-0.32750590140784525,-0.4194889852568912,0.8502828042079098,-0.6263823891862328,-0.6508890696431404,-1.5541343777047347,10146.957094539635,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
1.6331925508809364,-1.8169927298673945,-1.2412984371979916,0.4012680930095307,0.831605314646525,-0.058968107416779394,11837.808210233152,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
-1.3375626798596418,-0.4693998332786949,-0.2259677374863885,-0.5114307372669422,-0.6164124560550086,-1.3433177533565641,10379.81877962131,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1.573777446266125,-0.3096851196089237,-0.0838214395267645,1.9440402635052734,-0.09926325223303242,-0.0032050573957912967,19719.5017886146,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.8013810862735745,-0.21984559316967647,-2.067100739630095,0.06764901300316847,-0.8232721375837991,1.5261908046256485,500.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-1.456392889089265,1.9462852109766025,1.5271699373489782,-0.5563742402729807,1.4866609728210285,-0.0032050573957912967,500.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
1.692607655495748,-0.9185974654749282,-0.1379724101780498,1.950090350448394,0.48683917876520755,-0.058968107416779394,8980.312053464007,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1.692607655495748,-0.9285796350792911,1.2902594407496042,-0.2365839304223225,-1.6507108636989611,1.5261908046256485,500.0,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
-0.32750590140784525,-0.629114546948469,0.9450470028476597,0.4470758941503007,1.4521843592328967,-1.3639882255695972,500.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
-0.38692100602265683,0.16945902140039004,-0.8148595433191183,-0.538223979443619,-1.3404213414057755,-0.0032050573957912967,500.0,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True
-0.4463361106374684,-0.6390967165528292,-2.01294976897881,0.6121568378840188,-0.6508890696431404,1.5261908046256485,500.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
0.028984726281024133,0.9181217417274454,-0.15827902417228165,1.095299495198932,0.6247456331177347,-0.0032050573957912967,18509.20677497533,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.6231357724291398,0.39904892230068817,0.9112026461906063,1.4565761155167025,0.9695117689990521,-0.0032050573957912967,21549.82401911197,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1.3361170278068786,1.1377294730233833,-2.1889404235954877,-0.9392583139590389,-0.8922253647600628,-0.0032050573957912967,500.0,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
-0.8622418429411494,0.23933420863091692,-1.6271241030884005,-0.5710673085634163,0.9695117689990521,-0.058968107416779394,500.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
1.6331925508809364,0.958050420144889,0.6539855355970006,-0.4526584641051996,0.3144561108245486,-0.0032050573957912967,500.0,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False
0.5043055631995167,1.5769449356152563,-1.0382322972556712,-1.6592186601903853,-0.5129826152906135,1.5261908046256485,5428.047793885788,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
-0.38692100602265683,0.7584070280576741,1.0330423301559986,0.8230455827585068,0.7281754738821297,-1.2388748029599126,16752.789752354092,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
0.5637206678143283,-0.9485439742880115,-0.24627435148062132,-0.5304452962310354,-0.09926325223303242,-0.058968107416779394,20423.84320730014,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
0.6231357724291398,0.6486031624097066,0.4576882669860903,-1.1631115308544995,-0.6164124560550086,-0.0032050573957912967,500.0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False
-0.50575121525228,-0.9784904831010948,-0.8419350286447613,0.5101696579857008,0.6936988602939979,-1.4464957469414057,500.0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
-0.8028267383263378,-0.2497921019827598,-2.148327195607023,-0.12508947104195792,-0.20269309299742758,-0.058968107416779394,18901.259369115334,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0.0883998308958357,-1.3178842496493577,0.498301494974554,1.2863093829745953,0.24550288364828504,1.5261908046256485,40137.50246898064,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True
0.7419659816587629,0.4389776007181317,-0.5508735613941016,-0.06372430347602082,-0.5819358424668768,1.5261908046256485,500.0,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True
